Product ID,Product Name,Date of Purchase,Order Status,Store Location,Quantity,Price,Category
1899,Nintendo Switch,2025-06-17,Shipped,"Codystad, PW",11,75.37,Electronics
1900,Running Shoes,2025-06-18,Shipped,"Riveraburgh, DC",99,348.91,Sports & Outdoors
1901,Board Game,2025-06-19,Shipped,"Juliebury, TN",42,399.56,Toys & Games
1902,Fitbit Charge,2025-06-20,Cancelled,"South Kaitlyn, VT",13,90.04,Electronics
1903,Dyson Vacuum,2025-06-21,Cancelled,"Nelsonfort, NJ",36,61.11,Home Appliances
1904,Samsung Galaxy S21,2025-06-22,Delivered,"Cooperburgh, LA",13,81.3,Electronics
1905,Running Shoes,2025-06-23,Delivered,"Leetown, OR",12,439.79,Sports & Outdoors
1906,Car Floor Mats,2025-06-24,Shipped,"South Kaitlyn, IA",37,268.81,Automotive
1907,Sony PlayStation 5,2025-06-25,Cancelled,"East Donaldburgh, CO",74,238.96,Electronics
1908,Fiction Book,2025-06-26,Pending,"Hunthaven, VT",73,62.29,Books
1909,Sony PlayStation 5,2025-06-27,Pending,"South Anitachester, NY",52,328.28,Electronics
1910,Nintendo Switch,2025-06-28,Shipped,"Patrickbury, TX",71,435.32,Electronics
1911,Sofa Set,2025-06-29,Shipped,"Smithborough, MI",2,415.81,Furniture
1912,GoPro Hero 9,2025-06-30,Cancelled,"West Jamie, CT",56,316.77,Electronics
1913,Apple Watch,2025-07-01,Cancelled,"Joshuaton, FL",60,46.89,Electronics
1914,Dell XPS 13,2025-07-02,Cancelled,"East Stephanie, VT",23,65.07,Electronics
1915,Men's T-shirt,2025-07-03,Delivered,"Lewismouth, MA",40,34.16,Clothing & Accessories
1916,Roomba Robot Vacuum,2025-07-04,Delivered,"New Phillip, PA",64,136.16,Home Appliances
1917,Kindle Paperwhite,2025-07-05,Shipped,"Williamsfurt, WI",85,76.47,Electronics
1918,Oculus Quest 2,2025-07-06,Delivered,"Port Zachary, NJ",23,137.42,Electronics
1919,Xbox Series X,2025-07-07,Cancelled,"North Julie, KY",29,198.68,Electronics
1920,Fresh Fruits,2025-07-08,Cancelled,"East Kyle, OK",78,472.06,Groceries
1921,Dyson Vacuum,2025-07-09,Delivered,"South Amyhaven, AK",90,309.08,Home Appliances
1922,Fitbit Charge,2025-07-10,Pending,"Courtneyhaven, NV",51,419.14,Electronics
1923,Fitbit Charge,2025-07-11,Shipped,"Heatherstad, IA",69,358.07,Electronics
1924,Apple Watch,2025-07-12,Pending,"Briannachester, MP",95,65.13,Electronics
1925,Fiction Book,2025-07-13,Shipped,"Johnstad, HI",89,370.6,Books
1926,Running Shoes,2025-07-14,Pending,"Lake Robertchester, MD",31,144.8,Sports & Outdoors
1927,Men's T-shirt,2025-07-15,Delivered,"East Kevin, NM",50,323.16,Clothing & Accessories
1928,Apple Watch,2025-07-16,Shipped,"South Richard, VI",20,177.07,Electronics
1929,Board Game,2025-07-17,Shipped,"Gonzalezbury, WA",55,498.86,Toys & Games
1930,Running Shoes,2025-07-18,Shipped,"Williamtown, IA",81,139.14,Sports & Outdoors
1931,Fitbit Charge,2025-07-19,Cancelled,"Dominguezborough, ME",2,146.77,Electronics
1932,Sofa Set,2025-07-20,Cancelled,"Trevinoport, MH",25,466.03,Furniture
1933,GoPro Hero 9,2025-07-21,Pending,"Port Michael, ND",13,22.08,Electronics
1934,Sony PlayStation 5,2025-07-22,Delivered,"Port Markview, FM",92,351.38,Electronics
1935,Running Shoes,2025-07-23,Cancelled,"Toddview, AZ",70,365.41,Sports & Outdoors
1936,Bose Headphones,2025-07-24,Shipped,"Christopherbury, VA",67,419.83,Electronics
1937,Fiction Book,2025-07-25,Cancelled,"Leslieburgh, CO",58,487.48,Books
1938,Fresh Fruits,2025-07-26,Delivered,"Robinmouth, RI",99,488.04,Groceries
1939,Bose Headphones,2025-07-27,Cancelled,"West Nicoleborough, DE",82,41.99,Electronics
1940,Men's T-shirt,2025-07-28,Shipped,"West Cesar, PR",75,412.7,Clothing & Accessories
1941,Kindle Paperwhite,2025-07-29,Pending,"Thompsonport, PA",84,326.69,Electronics
1942,Men's T-shirt,2025-07-30,Shipped,"Tonyaside, PW",64,327.2,Clothing & Accessories
1943,Nintendo Switch,2025-07-31,Delivered,"South Michele, OK",69,72.89,Electronics
1944,iPhone 13,2025-08-01,Pending,"Martinezview, DE",83,328.59,Electronics
1945,Amazon Echo,2025-08-02,Cancelled,"Port Deniseburgh, WY",86,491.42,Electronics
1946,Dell XPS 13,2025-08-03,Cancelled,"Meganfurt, KS",59,456.79,Electronics
1947,iPhone 13,2025-08-04,Cancelled,"Johnbury, AK",60,225.17,Electronics
1948,Instant Pot,2025-08-05,Pending,"Lake Stephen, UT",83,29.57,Home Appliances
1949,Google Nest,2025-08-06,Shipped,"Nealborough, AR",62,187.52,Electronics
1950,GoPro Hero 9,2025-08-07,Pending,"Lake Terrenceland, UT",16,414.93,Electronics
1951,Men's T-shirt,2025-08-08,Pending,"New Anthony, WY",88,353.73,Clothing & Accessories
1952,Men's T-shirt,2025-08-09,Delivered,"New Sarahborough, TN",68,235.08,Clothing & Accessories
1953,Apple Watch,2025-08-10,Pending,"Lake Sarah, KY",15,37.0,Electronics
1954,Instant Pot,2025-08-11,Cancelled,"Jennatown, CO",89,219.18,Home Appliances
1955,Roomba Robot Vacuum,2025-08-12,Shipped,"Russellberg, AL",55,239.82,Home Appliances
1956,Dyson Vacuum,2025-08-13,Shipped,"Martinezbury, MS",35,464.99,Home Appliances
1957,Dyson Vacuum,2025-08-14,Shipped,"Bryanport, FM",55,324.13,Home Appliances
1958,Apple Watch,2025-08-15,Cancelled,"West Trevor, NH",14,162.71,Electronics
1959,Oculus Quest 2,2025-08-16,Cancelled,"North Jeffreymouth, MT",49,267.41,Electronics
1960,Apple Watch,2025-08-17,Cancelled,"Scottchester, IN",83,42.37,Electronics
1961,Keurig Coffee Maker,2025-08-18,Cancelled,"New Lawrenceview, NY",7,486.56,Home Appliances
1962,iPhone 13,2025-08-19,Cancelled,"Erikhaven, VT",30,186.43,Electronics
1963,Running Shoes,2025-08-20,Pending,"Port Kathy, ID",83,244.16,Sports & Outdoors
1964,Fiction Book,2025-08-21,Cancelled,"Angelamouth, SC",49,184.09,Books
1965,Fitbit Charge,2025-08-22,Cancelled,"West Jamesbury, VI",89,344.43,Electronics
1966,Instant Pot,2025-08-23,Cancelled,"Shepherdville, FL",16,334.49,Home Appliances
1967,GoPro Hero 9,2025-08-24,Cancelled,"Woodardmouth, NM",51,360.51,Electronics
1968,Google Nest,2025-08-25,Shipped,"Davidland, KY",72,141.39,Electronics
1969,Men's T-shirt,2025-08-26,Cancelled,"Donaldmouth, OK",82,164.68,Clothing & Accessories
1970,Oculus Quest 2,2025-08-27,Pending,"East Robertchester, GA",92,71.37,Electronics
1971,Xbox Series X,2025-08-28,Pending,"Knightburgh, UT",80,331.2,Electronics
1972,MacBook Pro,2025-08-29,Pending,"Lake David, AR",83,29.5,Electronics
1973,Car Floor Mats,2025-08-30,Delivered,"West Joshua, MO",42,302.86,Automotive
1974,Board Game,2025-08-31,Shipped,"West Karenstad, ID",17,436.15,Toys & Games
1975,Skincare Cream,2025-09-01,Cancelled,"Mendozahaven, VT",63,446.51,Health & Beauty
1976,Nikon D3500,2025-09-02,Delivered,"New Miguelfurt, PA",45,230.03,Electronics
1977,Nikon D3500,2025-09-03,Cancelled,"East Alexis, MA",77,235.06,Electronics
1978,Samsung Galaxy S21,2025-09-04,Delivered,"Ashleyfort, IN",7,47.71,Electronics
1979,Sony PlayStation 5,2025-09-05,Delivered,"West Justin, PW",27,338.67,Electronics
1980,Roomba Robot Vacuum,2025-09-06,Pending,"Calebstad, VT",10,412.42,Home Appliances
1981,Xbox Series X,2025-09-07,Pending,"Donnaville, VI",34,129.88,Electronics
1982,Samsung Galaxy S21,2025-09-08,Delivered,"New Paulton, OK",36,216.44,Electronics
1983,Dell XPS 13,2025-09-09,Pending,"East Lori, MT",25,421.03,Electronics
1984,Men's T-shirt,2025-09-10,Delivered,"New Haroldstad, MP",6,439.79,Clothing & Accessories
1985,Skincare Cream,2025-09-11,Shipped,"South Ryan, SC",24,129.16,Health & Beauty
1986,Fitbit Charge,2025-09-12,Pending,"Port Scott, VA",18,279.78,Electronics
1987,Google Nest,2025-09-13,Pending,"Flowersville, GU",87,104.32,Electronics
1988,GoPro Hero 9,2025-09-14,Pending,"Perezbury, MA",6,59.92,Electronics
1989,Google Nest,2025-09-15,Shipped,"West Robertville, FL",29,456.45,Electronics
1990,Fitbit Charge,2025-09-16,Delivered,"East Aprilborough, PA",25,412.05,Electronics
1991,Men's T-shirt,2025-09-17,Cancelled,"Brianport, MT",55,382.42,Clothing & Accessories
1992,Oculus Quest 2,2025-09-18,Pending,"Lake Nina, MD",81,33.9,Electronics
1993,Google Nest,2025-09-19,Delivered,"Michealmouth, NY",46,423.43,Electronics
1994,Google Nest,2025-09-20,Shipped,"Loriburgh, VT",24,224.64,Electronics
1995,Skincare Cream,2025-09-21,Cancelled,"Garyview, GU",75,177.77,Health & Beauty
1996,Roomba Robot Vacuum,2025-09-22,Pending,"Wilsonberg, UT",26,277.77,Home Appliances
1997,Oculus Quest 2,2025-09-23,Shipped,"Mcdonaldburgh, WV",98,54.76,Electronics
1998,Oculus Quest 2,2025-09-24,Shipped,"Port Eddie, OH",28,380.76,Electronics
1999,Running Shoes,2025-09-25,Cancelled,"West Jessicafort, MT",3,295.39,Sports & Outdoors
2000,Keurig Coffee Maker,2025-09-26,Delivered,"Coopertown, NM",75,101.43,Home Appliances
